Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,474.0,0,0.0,4.21,1.051
2,4496.0,1,0.0,4.145,1.0365
3,3624.0,0,0.0,4.1,1.027
4,4628.0,0,0.0,4.07,1.022
5,3076.0,0,0.0,4.05,1.015
6,3824.0,0,0.0,4.025,1.008
7,4866.0,0,0.0,4.01,1.004
8,3208.0,0,0.0,4.005,1.004
9,4182.0,0,0.0,4.0,1.0
10,3688.0,0,0.0,4.0,1.0
11,4386.0,0,0.0,4.0,1.0
12,4548.0,0,0.0,4.0,1.0
13,4592.0,0,0.0,4.0,1.0
14,4550.0,0,0.0,4.0,1.0
15,4702.0,0,0.0,4.0,1.0
16,4358.0,0,0.0,4.0,1.0
17,1230.0,0,0.0,4.0,1.0
18,1466.0,0,0.0,4.0,1.0
19,3254.0,1,0.198,4.0,1.0
20,1826.0,1,0.7345000000000002,4.0,1.0
21,1642.0,0,0.13949999999999996,4.0,1.0
22,1648.0,0,0.0,4.0,1.0
23,796.0,1,0.0,4.0,1.0
24,806.0,0,0.0,4.0,1.0
25,872.0,0,0.0,4.0,1.0
26,472.0,0,0.0,4.0,1.0
27,526.0,0,0.0,4.0,1.0
28,732.0,0,0.0,4.0,1.0
29,486.0,0,0.0,4.0,1.0
30,828.0,0,0.0,4.0,1.0
31,890.0,0,0.0,4.0,1.0
32,864.0,0,0.0,4.0,1.0
33,912.0,0,0.0,4.0,1.0
34,782.0,0,0.0,4.0,1.0
35,732.0,0,0.0,4.0,1.0
36,734.0,0,0.0,4.0,1.0
37,910.0,0,0.0,4.0,1.0
38,864.0,0,0.0,4.0,1.0
39,906.0,0,0.0,4.0,1.0
40,850.0,0,0.0,4.0,1.0
41,774.0,0,0.0,4.0,1.0
42,802.0,0,0.0,4.0,1.0
43,800.0,0,0.0,4.0,1.0
44,732.0,0,0.0,4.0,1.0
45,878.0,0,0.0,4.0,1.0
46,470.0,0,0.0,4.0,1.0
47,550.0,0,0.0,4.0,1.0
48,682.0,0,0.0,4.0,1.0
49,738.0,0,0.0,4.0,1.0
50,752.0,0,0.0,4.0,1.0
51,796.0,0,0.0,4.0,1.0
52,850.0,0,0.0,4.0,1.0
53,456.0,0,0.0,4.0,1.0
54,600.0,0,0.0,4.0,1.0
55,790.0,0,0.0,4.0,1.0
56,792.0,0,0.0,4.0,1.0
57,824.0,0,0.0,4.0,1.0
58,746.0,0,0.0,4.0,1.0
59,872.0,0,0.0,4.0,1.0
60,474.0,0,0.0,4.0,1.0
61,766.0,0,0.0,4.0,1.0
62,678.0,0,0.0,4.0,1.0
63,656.0,0,0.0,4.0,1.0
64,512.0,0,0.0,4.0,1.0
65,662.0,0,0.0,4.0,1.0
66,858.0,0,0.0,4.0,1.0
67,692.0,0,0.0,4.0,1.0
68,720.0,0,0.0,4.0,1.0
69,754.0,0,0.0,4.0,1.0
70,788.0,0,0.0,4.0,1.0
71,786.0,0,0.0,4.0,1.0
72,786.0,0,0.0,4.0,1.0
73,784.0,0,0.0,4.0,1.0
74,832.0,0,0.0,4.0,1.0
75,804.0,0,0.0,4.0,1.0
76,276.0,0,0.0,4.0,1.0
77,378.0,0,0.0,4.0,1.0
78,786.0,0,0.0,4.0,1.0
79,888.0,0,0.0,4.0,1.0
80,808.0,0,0.0,4.0,1.0
81,826.0,0,0.0,4.0,1.0
82,816.0,0,0.0,4.0,1.0
83,796.0,0,0.0,4.0,1.0
84,806.0,0,0.0,4.0,1.0
85,872.0,0,0.0,4.0,1.0
86,472.0,0,0.0,4.0,1.0
87,526.0,0,0.0,4.0,1.0
88,732.0,0,0.0,4.0,1.0
89,486.0,0,0.0,4.0,1.0
90,828.0,0,0.0,4.0,1.0
