  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
20:30:44      5.11    129.77
20:30:45     10.93    470.48
20:30:46     13.80    834.12
20:30:47     13.07    853.73
20:30:48     13.26    830.34
20:30:49     12.94    617.43
20:30:50     13.35    855.52
20:30:51      6.48    373.02
20:30:52     13.06    854.82
20:30:53      5.34    325.27
20:30:54     13.06    854.49
20:30:55     13.01    830.15
20:30:56     12.94    828.24
20:30:57     13.06    854.37
20:30:58      3.26    186.90
20:30:59     13.06    854.74
20:31:00      3.17    175.32
20:31:01     12.79    840.75
20:31:02      6.31    399.69
20:31:03     10.49    658.47
20:31:04      0.00      0.07
20:31:05     11.88    753.59
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
20:31:06      3.47    216.66
20:31:07     11.21    706.65
20:31:08      6.43    418.67
20:31:09     10.65    662.12
20:31:10      8.71    565.14
20:31:11      9.60    611.25
20:31:12      8.80    553.59
20:31:13      9.04    568.22
20:31:14     10.79    501.64
20:31:15      9.32    279.84
20:31:16     11.35    336.92
20:31:17      8.82    261.91
20:31:18     10.12    271.77
20:31:19     10.51    295.21
20:31:20      8.94    346.72
20:31:21      0.00      0.09
20:31:22      8.76    264.46
20:31:23      8.97    275.89
20:31:24      9.41    288.85
20:31:25     10.41    306.57
20:31:26     10.08    262.75
20:31:27     10.20    335.04
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
20:31:28      9.56    299.25
20:31:29      5.48    152.57
20:31:30      9.56    292.24
20:31:31      6.20    203.11
20:31:32      7.67    235.06
20:31:33      1.75     56.12
20:31:34      9.46    354.36
20:31:35      2.32     71.01
20:31:36      9.56    337.80
20:31:37      0.99     24.31
20:31:38     10.41    312.70
20:31:39      9.70    285.11
20:31:40      9.06    315.62
20:31:41      4.99    160.74
20:31:42      5.82    208.09
20:31:43      8.04    244.50
20:31:44      5.72    171.77
20:31:45      7.29    238.15
20:31:46      5.72    193.45
20:31:47      6.63    205.71
20:31:48      4.78    169.05
20:31:49      7.10    251.12
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
20:31:50      4.02    129.96
20:31:51      7.48    298.17
20:31:52      3.93    141.41
20:31:53      9.93    305.43
20:31:54      2.45     76.43
20:31:55      9.37    371.24
20:31:56      2.88    102.37
20:31:57      9.76    351.69
20:31:58      1.56     59.01
20:31:59      9.85    300.87
20:32:00      4.78    132.32
20:32:01      9.27    300.68
20:32:02      5.53    145.17
20:32:03      4.07    137.92
20:32:04      0.42      2.63
20:32:05      4.92    176.87
20:32:06      0.16      0.00
20:32:07     10.39    394.68
20:32:08      1.99     49.42
20:32:09      8.56    287.42
20:32:10      7.00    185.13
20:32:11      8.85    278.73
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
20:32:12      4.93    146.69
20:32:13      7.81    263.05
20:32:14      5.06    163.97
20:32:15      7.05    216.63
20:32:16      5.87    206.04
20:32:17      6.67    221.04
20:32:18      6.72    224.08
20:32:19      5.53    194.90
20:32:20      9.94    283.97
20:32:21      5.82    189.11
20:32:22      9.75    313.99
20:32:23      5.53    148.64
20:32:24      3.88    139.80
20:32:25      5.44    194.90
20:32:26      5.21    168.83
20:32:27      3.55    109.62
20:32:28      8.80    323.02
20:32:29      2.98     92.26
20:32:30      7.29    228.89
20:32:31      2.36     70.68
20:32:32     10.12    342.62
20:32:33      4.49    119.41
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
20:32:34     10.12    292.03
20:32:35      6.29    175.62
20:32:36      9.37    286.24
20:32:37      9.04    285.66
20:32:38     10.48    349.68
20:32:39      9.47    332.66
20:32:40      1.94     54.85
20:32:41     10.89    344.38
20:32:42      1.75     53.12
20:32:43      9.84    322.42
20:32:44      2.60     84.00
20:32:45      8.52    281.90
20:32:46      4.32    140.16
20:32:47     10.29    362.59
20:32:48      2.15     84.74
20:32:49     10.55    382.94
20:32:50      5.49    148.31
20:32:51      8.47    278.74
20:32:52      4.45    175.77
20:32:53      9.03    290.31
20:32:54      5.68    162.49
20:32:55      6.86    242.70
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
20:32:56      6.53    184.78
20:32:57      7.81    262.87
20:32:58      8.14    220.00
20:32:59      6.48    203.57
20:33:00      8.28    266.83
20:33:01      5.63    196.54
20:33:02     10.32    293.87
20:33:03      5.82    219.54
20:33:04      2.18     80.89
20:33:05      4.78    154.42
20:33:06      7.86    227.96
20:33:07      3.68    132.76
20:33:08      8.80    261.07
20:33:09      3.36    122.74
20:33:10      9.94    309.31
20:33:11      3.55    101.05
20:33:12     10.12    319.49
20:33:13      4.02    128.05
20:33:14      9.28    344.46
20:33:15      1.65     69.13
20:33:16      8.23    395.46
20:33:17      2.51    128.44
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
20:33:18      8.60    501.91
20:33:19      1.47     83.67
20:33:20      5.87    341.02
20:33:21      0.90     37.32
20:33:22      6.81    386.90
20:33:23      0.42      2.63
20:33:24      7.95    469.60
20:33:25      0.16      0.00
20:33:26      7.99    468.29
20:33:27      0.00      0.00
20:33:28     12.16    755.90
20:33:29      2.75    172.02
20:33:30      9.41    590.27
20:33:31      0.00      0.00
20:33:32     10.65    666.59
20:33:33      2.46    153.65
20:33:34      9.89    620.20
20:33:35      2.65    169.63
20:33:36      9.51    572.20
20:33:37      6.03    356.26
20:33:38      8.47    525.96
20:33:39      4.35    268.01
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
20:33:40      7.71    479.70
20:33:41      7.86    507.13
20:33:42      7.14    434.88
20:33:43     12.58    820.11
20:33:44      6.39    388.61
20:33:45      6.99    439.92
20:33:46      5.63    345.19
20:33:47     11.17    733.83
20:33:48      5.06    298.97
20:33:49     10.22    652.67
20:33:50      4.02    251.49
20:33:51     13.06    854.61
20:33:52      4.02    233.14
20:33:53     13.06    855.84
20:33:54      4.40    269.27
20:33:55     13.15    854.37
20:33:56      4.87    283.66
20:33:57     13.15    854.37
20:33:58      4.59    269.77
20:33:59     13.25    854.38
20:34:00      5.16    311.60
20:34:01     13.07    853.78
