Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,512.0,0,0.0,4.45,1.0
2,3824.0,1,0.0,4.345,1.0699999999999998
3,4867.0,0,0.0,4.24,1.055
4,3208.0,0,0.0,4.17,1.0445
5,4182.0,0,0.0,4.105,1.028
6,3688.0,0,0.0,4.0600000000000005,1.016
7,4385.0,0,0.0,4.035,1.01
8,4547.0,0,0.0,4.015,1.0055
9,4593.0,0,0.0,4.01,1.003
10,4549.0,0,0.0,4.0,1.003
11,4701.0,0,0.0,4.0,1.003
12,4358.0,0,0.0,4.0,0.999
13,1230.0,0,0.0,4.0,0.999
14,1466.0,0,0.0,4.0,0.999
15,4083.0,0,0.0,4.0,0.999
16,4831.0,0,0.0,4.0,0.999
17,5070.0,0,0.0,4.0,0.999
18,4687.0,0,0.03,4.005,0.999
19,3264.0,1,0.03,4.005,0.999
20,3309.0,0,0.09166666666666665,4.013333333333333,1.0006666666666666
21,3680.0,0,1.0243333333333333,4.28,1.0
22,3906.0,0,0.4690000000000001,4.51,1.086
23,2152.0,0,0.0,4.385,1.076
24,2762.0,0,0.0,4.25,1.056
25,3235.0,0,0.0,4.15,1.041
26,2371.0,0,0.0,4.1,1.028
27,3013.0,0,0.0,4.07,1.021
28,3142.0,0,0.0,4.035,1.0125
29,3057.0,0,0.0,4.02,1.008
30,3090.0,0,0.0,4.01,1.0034999999999998
31,3097.0,0,0.0,4.0,1.001
32,3137.0,0,2.220446049250313e-16,4.0,1.001
33,3128.0,0,0.0,4.0,1.001
34,3150.0,0,0.0,3.99,1.001
35,3137.0,0,0.0,3.99,1.001
36,3692.0,0,0.0,3.99,1.001
37,3387.0,0,0.0,3.98,1.001
38,3539.0,0,0.0,3.98,1.001
39,3268.0,0,0.0024999999999999467,3.98,0.997
40,3682.0,0,0.35183333333333344,4.006666666666667,1.002
41,3622.0,0,0.9661666666666666,4.3,1.0354999999999999
42,3720.0,0,0.8555000000000001,4.46,1.082
43,2402.0,0,0.129,4.41,1.0805
44,3125.0,0,0.0,4.27,1.0615
45,3004.0,0,0.0,4.17,1.041
46,3153.0,0,0.0,4.1,1.0259999999999998
47,3447.0,0,0.0,4.0600000000000005,1.0145
48,3191.0,0,0.09200000000000053,4.03,1.0093333333333334
49,3456.0,0,0.08599999999999941,4.02,1.0
50,2610.0,0,0.0,4.01,1.004
51,2952.0,0,0.0,4.0,1.004
52,3255.0,0,0.0,4.0,1.0
53,3102.0,0,0.0,4.0,1.0
54,3328.0,0,0.0,4.0,1.0
55,3422.0,0,0.0,4.0,1.0
56,3595.0,0,0.0,4.0,1.0
57,2284.0,0,0.0,4.0,1.0
58,3176.0,0,0.0,4.0,1.0
59,3057.0,0,0.0,4.0,1.0
60,3595.0,0,0.0,4.0,1.0
61,2302.0,0,0.0,4.0,1.0
62,2922.0,0,0.0,4.0,1.0
63,3292.0,0,0.0,4.0,1.0
64,3176.0,0,0.0,4.0,1.0
65,3127.0,0,0.0,4.0,1.0
66,3202.0,0,0.0,4.0,1.0
67,3191.0,0,0.0,4.0,1.0
68,3360.0,0,0.0,4.0,1.0
69,3311.0,0,0.0,4.0,1.0
70,3433.0,0,0.0,4.0,1.0
71,3420.0,0,0.006999999999999673,4.0,1.0
72,3433.0,0,0.007000000000000561,4.0,1.0
73,1012.0,0,0.0,4.0,1.0
74,1270.0,0,0.0,4.0,1.0
75,4083.0,1,0.0,4.0,1.0
76,3289.0,1,0.0,4.0,1.0
77,3348.0,0,0.0,4.0,1.0
78,4687.0,1,0.0,4.0,1.0
79,4765.0,0,0.0,4.0,1.0
80,4680.0,0,0.0,4.0,1.0
81,4674.0,0,0.0,4.0,1.0
82,4717.0,0,0.0,4.0,1.0
83,3527.0,0,0.0,4.0,1.0
84,3229.0,0,0.0,4.0,1.0
85,4406.0,0,0.0,4.0,1.0
86,3084.0,0,0.0,4.0,1.0
87,4777.0,0,0.0,4.0,1.0
88,4977.0,0,0.0,4.0,1.0
89,4616.0,0,0.0,4.0,1.0
90,5090.0,0,0.0,4.0,1.0
91,4480.0,0,0.0,4.0,1.0
