time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.008,3072,2,0,21.6,20.4,20.4,22.7,6.6,1105991,5,1,1,cubic
0.006,20548,14,110,23.4,29.4,20.4,29.4,6.9,877557,9,1,1,cubic
0.007,20548,14,4375,23.3,22.2,20.4,29.4,5.5,883253,12,1,1,cubic
0.006,21414,14,55,24.4,27.2,20.4,29.4,3.5,877551,17,1,1,cubic
0.006,21666,15,0,24.7,26.7,20.4,29.4,3.2,877556,18,1,1,cubic
0.026,24696,17,20160,24.9,26.4,20.4,29.4,2.8,991926,34,1,1,cubic
0.040,14683,10,14400,25.3,27.8,20.4,29.4,2.5,580585,38,1,1,cubic
0.043,14697,10,12960,25.6,27.9,20.4,29.4,2.6,573720,39,1,1,cubic
0.047,14710,10,12960,25.9,27.9,20.4,29.4,2.5,567865,41,1,1,cubic
0.050,14724,10,12960,26.2,28.0,20.4,29.4,2.4,562671,43,1,1,cubic
0.052,14793,10,11520,26.1,25.2,20.4,29.4,2.0,567847,44,1,1,cubic
0.057,15070,10,11520,26.4,29.2,20.4,29.4,2.3,570012,46,1,1,cubic
0.065,15342,10,12960,25.7,20.2,20.2,29.4,3.3,597802,49,1,1,cubic
0.067,15609,10,11520,25.0,20.2,20.2,29.4,3.8,624959,50,1,1,cubic
0.071,15872,11,11520,24.4,20.2,20.2,29.4,4.1,651105,52,1,1,cubic
0.076,16131,11,11520,23.9,20.2,20.2,29.4,4.1,676267,54,1,1,cubic
0.080,16385,11,11520,23.4,20.2,20.2,29.4,4.0,700483,56,1,1,cubic
0.086,16635,11,12960,23.0,20.2,20.2,29.4,3.8,723512,59,1,1,cubic
0.090,16882,11,12960,22.6,20.2,20.2,29.4,3.5,745704,61,1,1,cubic
0.094,17125,11,12960,22.3,20.2,20.2,29.4,3.3,766836,63,1,1,cubic
0.099,17364,12,14400,22.1,20.2,20.2,29.4,3.0,786983,66,1,1,cubic
0.103,17600,12,14400,21.8,20.2,20.2,29.4,2.7,806340,68,1,1,cubic
0.106,17833,12,14400,21.6,20.1,20.1,29.4,2.5,825105,70,1,1,cubic
0.112,18063,12,15840,21.4,20.2,20.1,29.4,2.2,842726,73,1,1,cubic
0.115,18290,12,15840,21.3,20.1,20.1,29.4,2.0,859977,75,1,1,cubic
