time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.7,20.4,20.4,23.3,5.4,2107159,5,1,1,bbr1
0.006,6904,4,0,23.3,29.1,20.4,29.1,5.8,730286,7,1,1,bbr1
0.028,9752,6,4320,23.8,27.5,20.4,29.1,5.4,730286,12,1,1,bbr1
0.007,16354,11,55,23.8,21.9,20.4,29.1,3.1,730286,15,1,1,bbr1
0.007,17132,11,0,24.4,27.6,20.4,29.1,3.0,912857,16,1,1,bbr1
0.029,19980,13,14400,25.0,28.7,20.4,29.1,3.3,912857,28,1,1,bbr1
0.032,22828,15,15840,25.0,25.2,20.4,29.1,2.5,912857,31,1,1,bbr1
0.036,25676,17,15840,25.0,25.4,20.4,29.1,2.0,912857,33,1,1,bbr1
0.040,28524,19,17280,25.1,25.1,20.4,29.1,1.5,912857,36,1,1,bbr1
0.043,31372,21,17280,25.2,25.9,20.4,29.1,1.3,912857,38,1,1,bbr1
0.046,34220,23,17280,25.3,26.0,20.4,29.1,1.2,912857,40,1,1,bbr1
0.051,37068,25,18720,24.8,21.8,20.4,29.1,1.8,912857,43,1,1,bbr1
0.054,38391,26,18720,24.5,21.9,20.4,29.1,2.0,912857,45,1,1,bbr1
0.058,38391,26,18720,24.1,21.9,20.4,29.1,2.2,912857,47,1,1,bbr1
0.061,38391,26,18720,23.9,22.1,20.4,29.1,2.2,912857,49,1,1,bbr1
0.065,38391,26,20160,23.7,22.8,20.4,29.1,1.9,912857,52,1,1,bbr1
0.069,38391,26,20160,23.7,23.0,20.4,29.1,1.6,912857,54,1,1,bbr1
0.071,38391,26,20160,23.5,22.6,20.4,29.1,1.5,912857,56,1,1,bbr1
0.079,42821,29,21600,23.6,23.7,20.4,29.1,0.9,1048776,61,1,1,bbr1
0.081,42863,29,21600,23.6,23.7,20.4,29.1,0.7,1050058,63,1,1,bbr1
0.086,42921,29,23040,23.6,23.7,20.4,29.1,0.5,1051831,66,1,1,bbr1
0.088,42921,29,23040,23.7,24.5,20.4,29.1,0.6,1051831,68,1,1,bbr1
0.093,42921,29,24480,23.8,24.8,20.4,29.1,0.8,1051831,71,1,1,bbr1
0.095,42921,29,24480,24.0,24.9,20.4,29.1,0.8,1051831,73,1,1,bbr1
0.099,42921,29,25920,24.1,24.7,20.4,29.1,0.8,1051831,76,1,1,bbr1
0.102,42921,29,25920,24.3,25.8,20.4,29.1,1.0,1051831,78,1,1,bbr1
0.106,42921,29,27360,24.5,26.0,20.4,29.1,1.2,1051831,81,1,1,bbr1
0.109,42921,29,27360,24.8,27.1,20.4,29.1,1.6,1051831,83,1,1,bbr1
0.115,27156,18,25920,25.6,28.1,20.4,29.1,2.2,1051831,86,1,1,bbr1
0.118,30004,20,24480,26.0,29.0,20.4,29.1,2.5,1054016,87,1,1,bbr1
0.123,32852,22,27360,26.4,29.2,20.4,29.2,2.7,1055578,91,1,1,bbr1
0.125,35700,24,27360,26.9,30.3,20.4,30.3,3.0,1055578,93,1,1,bbr1
0.130,38548,26,28800,27.4,31.0,20.4,31.0,3.3,1055578,96,1,1,bbr1
0.132,41396,28,28800,27.9,31.6,20.4,31.6,3.5,1055578,98,1,1,bbr1
0.137,43043,29,30240,28.5,32.3,20.4,32.3,3.7,1055578,101,1,1,bbr1
0.140,43043,29,30240,29.0,32.7,20.4,32.7,3.8,633347,103,1,1,bbr1
0.144,43043,29,30240,29.6,33.6,20.4,33.6,4.1,633347,105,1,1,bbr1
0.147,43043,29,28800,30.2,34.2,20.4,34.2,4.2,633347,106,1,1,bbr1
0.151,43043,29,28800,30.2,30.5,20.4,34.2,3.2,633347,108,1,1,bbr1
0.154,43043,29,27360,30.5,32.5,20.4,34.2,3.0,633347,109,1,1,bbr1
0.156,43043,29,25920,30.8,32.8,20.4,34.2,2.8,633347,110,1,1,bbr1
0.160,43043,29,25920,31.1,33.8,20.4,34.2,2.9,633347,112,1,1,bbr1
0.163,43043,29,24480,31.6,34.4,20.4,34.4,3.0,633347,113,1,1,bbr1
0.167,43043,29,24480,32.0,34.9,20.4,34.9,3.1,844463,115,1,1,bbr1
0.170,43043,29,24480,32.5,35.8,20.4,35.8,3.3,844463,117,1,1,bbr1
0.174,43043,29,24480,32.9,36.2,20.4,36.2,3.4,844463,119,1,1,bbr1
0.177,43043,29,24480,33.3,36.1,20.4,36.2,3.3,844463,121,1,1,bbr1
0.005,42681,29,55,30.0,20.2,20.2,36.2,4.7,844463,125,1,1,bbr1
0.009,42681,29,0,29.0,26.2,20.2,36.2,4.3,1055578,126,1,1,bbr1
0.035,42681,29,25920,28.5,25.2,20.2,36.2,4.2,1055578,148,1,1,bbr1
0.042,42681,29,27360,28.3,26.5,20.2,36.2,3.7,1055578,153,1,1,bbr1
