      Time     KB/s_in    KB/s_out
  05:18:02         0.9         3.4
  05:18:03        13.4       522.3
  05:18:04         0.1         0.0
  05:18:05         9.2       377.5
  05:18:06         0.0         0.0
  05:18:07        12.5       530.2
  05:18:08        11.3       515.1
  05:18:09        12.0       509.6
  05:18:10        15.9       726.2
  05:18:11        11.6       484.6
  05:18:12        17.7       812.2
  05:18:13        10.8       453.4
  05:18:14        16.3       745.8
  05:18:15        10.3       432.7
  05:18:16        17.2       786.5
  05:18:17         9.8       407.6
  05:18:18        17.3       790.0
  05:18:19         9.4       387.0
  05:18:20        17.7       809.3
  05:18:21         8.6       353.0
  05:18:22        18.6       854.2
  05:18:23         8.4       338.2
  05:18:24        12.4       565.3
  05:18:25         7.8       317.6
  05:18:26        11.2       510.1
  05:18:27         7.5       297.1
  05:18:28        18.2       830.6
  05:18:29         6.9       274.7
  05:18:30        11.3       515.6
  05:18:31         6.4       248.0
  05:18:32        13.6       610.4
  05:18:33        11.7       409.5
  05:18:34        10.5       412.3
  05:18:35        11.9       433.0
  05:18:36        10.7       386.2
  05:18:37        11.2       429.9
  05:18:38        11.6       445.1
  05:18:39        11.3       421.1
  05:18:40        11.8       414.7
  05:18:41        12.3       424.8
  05:18:42        11.3       456.6
  05:18:43        11.9       443.4
  05:18:44        11.1       452.3
  05:18:45        12.4       433.6
  05:18:46        10.6       424.0
  05:18:47        12.9       452.6
  05:18:48        11.0       419.5
  05:18:49        11.5       428.4
  05:18:50        11.5       449.1
  05:18:51        12.7       484.5
  05:18:52        11.7       438.8
  05:18:53        11.2       422.8
  05:18:54        11.7       437.4
  05:18:55        11.4       439.5
  05:18:56        11.7       431.5
  05:18:57        11.4       427.9
  05:18:58        11.7       433.1
  05:18:59        11.4       420.0
  05:19:00        11.9       428.7
  05:19:01        11.9       445.9
  05:19:02        11.3       406.3
  05:19:03        11.7       435.3
  05:19:04        12.1       437.5
  05:19:05        11.4       424.2
  05:19:06        11.6       406.1
  05:19:07        11.1       434.4
  05:19:08        12.1       458.1
  05:19:09        10.9       441.7
  05:19:10        11.2       400.0
  05:19:11        11.9       461.0
  05:19:12        12.5       451.5
  05:19:13        11.1       431.6
  05:19:14        12.2       452.6
  05:19:15        11.5       455.2
  05:19:16        12.1       421.3
  05:19:17        11.0       412.4
  05:19:18         6.8       264.3
  05:19:19        11.7       465.5
  05:19:20         7.5       261.6
  05:19:21        11.0       431.5
  05:19:22        10.8       393.7
  05:19:23        10.8       433.0
  05:19:24         9.8       345.8
  05:19:25        11.5       453.7
  05:19:26        11.4       410.6
  05:19:27        11.5       450.7
  05:19:28        11.1       402.1
  05:19:29        11.5       444.7
  05:19:30        11.6       416.8
  05:19:31        11.3       431.4
  05:19:32         5.1       185.6
  05:19:33        10.8       440.2
  05:19:34         9.2       351.1
  05:19:35        11.1       444.6
  05:19:36         9.5       329.8
  05:19:37        11.3       450.7
  05:19:38        11.7       424.2
  05:19:39        11.6       443.4
  05:19:40         4.9       165.1
  05:19:41        10.8       428.6
  05:19:42         8.3       305.7
  05:19:43        11.2       437.3
  05:19:44        10.5       394.2
  05:19:45        11.2       447.8
  05:19:46         9.8       353.9
  05:19:47        10.8       430.0
  05:19:48        10.0       356.6
  05:19:49        11.1       436.0
  05:19:50        10.5       372.5
  05:19:51        11.1       430.0
  05:19:52        10.3       374.1
  05:19:53        11.2       449.2
  05:19:54        11.0       398.1
  05:19:55        10.8       428.6
  05:19:56        11.3       407.8
  05:19:57        11.4       443.2
  05:19:58        12.0       431.9
  05:19:59        10.6       425.0
  05:20:00        12.1       447.9
  05:20:01        11.2       416.4
  05:20:02        11.2       446.4
  05:20:03         7.8       278.3
  05:20:04         0.0         0.0
