time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.2,20.2,20.2,21.3,6.3,2464775,5,1,1,bbr1
0.005,6904,4,0,22.4,26.7,20.2,26.7,5.8,854226,7,1,1,bbr1
0.026,9752,6,4320,22.8,25.7,20.2,26.7,5.1,854226,12,1,1,bbr1
0.005,16354,11,55,22.4,20.3,20.2,26.7,3.0,854226,15,1,1,bbr1
0.006,17132,11,0,22.7,26.2,20.2,26.7,3.1,1067782,16,1,1,bbr1
0.027,19980,13,14400,23.2,26.7,20.2,26.7,3.3,1067782,28,1,1,bbr1
0.029,22828,15,15840,23.0,21.6,20.2,26.7,2.9,1067782,31,1,1,bbr1
0.033,25676,17,17280,23.1,24.0,20.2,26.7,2.4,1067782,34,1,1,bbr1
0.038,28524,19,18720,23.3,24.8,20.2,26.7,2.3,1067782,37,1,1,bbr1
0.040,31372,21,18720,23.6,25.5,20.2,26.7,2.2,1067782,39,1,1,bbr1
0.045,34220,23,20160,23.9,26.1,20.2,26.7,2.3,1067782,42,1,1,bbr1
0.047,37068,25,20160,23.4,20.2,20.2,26.7,2.7,1067782,44,1,1,bbr1
0.051,39916,27,21600,23.1,20.8,20.2,26.7,2.6,1067782,47,1,1,bbr1
0.054,42764,29,21600,22.9,21.5,20.2,26.7,2.4,1067782,49,1,1,bbr1
0.058,43142,29,23040,22.8,22.2,20.2,26.7,2.0,1067782,52,1,1,bbr1
0.060,43142,29,23040,22.8,22.5,20.2,26.7,1.6,1067782,54,1,1,bbr1
0.065,43142,29,24480,22.9,23.6,20.2,26.7,1.4,1067782,57,1,1,bbr1
0.067,43142,29,24480,23.1,24.2,20.2,26.7,1.4,1067782,59,1,1,bbr1
0.072,43142,29,25920,23.3,24.9,20.2,26.7,1.5,1067782,62,1,1,bbr1
0.075,43142,29,27360,23.6,25.6,20.2,26.7,1.7,1067782,65,1,1,bbr1
0.078,43142,29,27360,23.9,25.9,20.2,26.7,1.9,1067782,67,1,1,bbr1
0.082,43142,29,28800,24.3,27.0,20.2,27.0,2.2,1067782,70,1,1,bbr1
0.085,43142,29,28800,24.7,27.7,20.2,27.7,2.5,1067782,72,1,1,bbr1
0.089,43142,29,30240,25.1,28.3,20.2,28.3,2.8,1067782,75,1,1,bbr1
0.092,43142,29,30240,25.6,29.1,20.2,29.1,3.1,640669,77,1,1,bbr1
0.095,43142,29,28800,26.1,29.3,20.2,29.3,3.2,640669,78,1,1,bbr1
0.099,43142,29,28800,26.6,30.4,20.2,30.4,3.5,640669,80,1,1,bbr1
0.101,43142,29,27360,27.2,31.2,20.2,31.2,3.8,640669,81,1,1,bbr1
0.106,43142,29,27360,27.8,31.6,20.2,31.6,3.9,640669,83,1,1,bbr1
0.108,43142,29,25920,28.4,32.6,20.2,32.6,4.1,640669,84,1,1,bbr1
0.113,43142,29,25920,28.9,32.7,20.2,32.7,4.2,640669,86,1,1,bbr1
0.115,43142,29,24480,29.5,33.9,20.2,33.9,4.4,640669,87,1,1,bbr1
0.119,43142,29,24480,30.2,34.6,20.2,34.6,4.6,854226,89,1,1,bbr1
