Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,732.0,0,0.0,4.28,1.061
2,4817.0,0,0.0,4.195,1.0459999999999998
3,2546.0,0,0.0,4.115,1.0305
4,3756.0,0,0.0,4.07,1.02
5,4363.0,0,0.0,4.035,1.011
6,4758.0,0,0.0,4.02,1.007
7,4517.0,0,0.0,4.01,1.005
8,5021.0,0,0.0,4.005,1.005
9,4861.0,0,0.0,4.0,1.0
10,2755.0,0,0.0,4.0,1.0
11,3572.0,0,0.0,4.0,1.0
12,5019.0,0,0.0,4.0,1.0
13,4771.0,0,0.0,4.0,1.0
14,4870.0,0,0.0,4.0,1.0
15,4337.0,0,0.0,4.0,1.0
16,4249.0,0,0.0,3.995,1.0
17,2314.0,0,0.0,3.99,1.0
18,4495.0,0,0.0,3.99,1.0
19,3624.0,0,0.0,3.99,1.0
20,4627.0,0,0.0,3.99,1.0
21,3075.0,0,0.0,3.99,1.0
22,3824.0,0,0.0,3.99,1.0
23,4867.0,0,0.0,3.99,1.0
24,3208.0,0,0.0,3.99,1.0
25,4182.0,0,0.0,3.98,1.0
26,3688.0,0,0.0,3.98,1.0
27,4385.0,0,0.0,3.98,1.0
28,4547.0,0,0.0,3.98,1.0
29,4593.0,0,0.0,3.98,1.0
30,4549.0,0,0.0,3.98,1.0
31,4701.0,0,0.0,3.98,1.0
32,4358.0,0,0.0,3.98,1.0
33,1230.0,0,0.0,3.98,1.0
34,1466.0,0,0.0,3.98,1.0
35,4083.0,0,0.0,3.98,1.0
36,4831.0,0,0.0,3.97,1.0
37,5070.0,0,0.0,3.97,1.0
38,4687.0,0,0.0,3.97,0.998
39,4765.0,0,0.0,3.98,0.996
40,4680.0,0,0.0,3.9850000000000003,0.996
41,4674.0,0,0.0,3.995,0.996
42,4717.0,0,0.0,4.0,0.998
43,3527.0,0,0.0,4.0,1.0
44,3229.0,0,0.0,4.0,1.0
45,4406.0,0,0.0,4.0,1.0
46,3084.0,0,0.0,4.0,1.0
47,4777.0,0,0.0,4.0,1.0
48,4977.0,0,0.0,4.0,1.0
49,4616.0,0,0.0,4.0,1.0
50,5090.0,0,0.0,3.995,1.0
51,4480.0,0,0.0,3.99,1.0
52,4927.0,0,0.0,3.99,1.0
53,4653.0,0,0.0,3.99,1.0
54,4864.0,0,0.0,3.99,1.0
55,3780.0,0,0.0,3.99,1.0
56,4941.0,0,0.0,3.99,1.0
57,4769.0,0,0.0,3.99,1.0
58,4454.0,0,0.0,3.99,1.0
59,5050.0,0,0.0,3.98,1.0
60,4205.0,0,0.0,3.98,1.0
61,4126.0,0,0.0,3.98,1.0
62,4817.0,0,0.0,3.98,1.0
63,2546.0,0,0.0,3.98,1.0
64,3756.0,0,0.0,3.98,1.0
65,4363.0,0,0.0,3.98,1.0
66,4758.0,0,0.0,3.98,1.0
67,4517.0,0,0.0,3.98,1.0
68,5021.0,0,0.0,3.98,1.0
69,4861.0,0,0.0,3.98,1.0
70,2755.0,0,0.0,3.97,1.0
71,3572.0,0,0.0,3.97,1.0
72,5019.0,0,0.0,3.97,0.998
73,4771.0,0,0.0,3.98,0.996
74,4870.0,0,0.0,3.98,0.996
75,4337.0,0,0.0,3.99,0.996
76,4249.0,0,0.0,4.0,0.996
77,2314.0,0,0.0,4.0,0.998
78,4495.0,0,0.0,4.0,1.0
79,3624.0,0,0.0,4.0,1.0
80,4627.0,0,0.0,4.0,1.0
81,3075.0,0,0.0,4.0,1.0
82,3824.0,0,0.0,4.0,1.0
83,4867.0,0,0.0,4.0,1.0
84,3208.0,0,0.0,3.9933333333333336,1.0
85,4182.0,0,0.0,3.99,1.0
86,3688.0,0,0.0,3.99,1.0
87,4385.0,0,0.0,3.99,1.0
88,4547.0,0,0.0,3.99,1.0
89,4593.0,0,0.0,3.99,1.0
90,4549.0,0,0.0,3.99,1.0
